City,Time,O3,PM2.5,PM10,CO,SO2,NO2,NH3,Temp,RHum,WSpd,O3_P1,O3_P4,O3_P8,O3_P24,PM2.5_P1,PM2.5_P4,PM2.5_P8,PM2.5_P24
Bangkok,2021-08-26 15:00:00,0.0,67.06,67.06,3044.13,51.02,26.39,17.99,25.7,98.0,0.0,0.0,0.0,0.74,0.0,67.38,76.28,91.29,50.66
Bangkok,2021-08-26 16:00:00,0.0,67.38,67.38,2777.1,51.98,26.05,19.0,25.6,98.0,0.0,0.0,0.04,1.02,0.0,69.15,85.5,89.53,62.39
Bangkok,2021-08-26 17:00:00,0.0,69.15,69.15,2616.88,53.41,26.39,20.52,25.5,98.0,0.0,0.0,0.44,1.88,0.0,71.33,73.42,79.13,73.83
Bangkok,2021-08-26 18:00:00,0.0,71.33,71.33,2616.88,53.41,27.08,22.04,26.1,95.0,0.0,0.0,0.72,3.31,0.0,76.28,78.0,70.17,85.34
Bangkok,2021-08-26 19:00:00,0.0,76.28,76.28,2857.21,58.17,28.45,24.32,25.3,98.0,0.0,0.04,0.74,9.03,0.0,85.5,91.29,65.31,101.08
Bangkok,2021-08-26 20:00:00,0.04,85.5,85.5,3631.59,77.25,33.59,33.44,25.3,98.0,0.0,0.44,1.02,13.59,0.02,73.42,89.53,67.07,130.86
Bangkok,2021-08-26 21:00:00,0.44,73.42,73.42,3578.19,99.18,37.7,44.58,25.3,98.0,0.0,0.72,1.88,9.66,0.38,78.0,79.13,63.96,91.71
Bangkok,2021-08-26 22:00:00,0.72,78.0,78.0,4058.84,108.72,39.76,48.13,25.4,98.0,0.0,0.74,3.31,1.14,1.01,91.29,70.17,70.75,86.56
Bangkok,2021-08-26 23:00:00,0.74,91.29,91.29,4539.49,127.79,45.24,58.26,25.4,98.0,0.0,1.02,9.03,0.07,2.08,89.53,65.31,92.05,88.49
Bangkok,2021-08-27 00:00:00,1.02,89.53,89.53,4325.87,123.98,49.35,57.76,25.4,98.0,0.0,1.88,13.59,0.0,0.64,79.13,67.07,110.6,79.83
Bangkok,2021-08-27 01:00:00,1.88,79.13,79.13,3791.81,113.49,52.09,51.68,26.4,94.0,0.0,3.31,9.66,0.0,0.91,70.17,63.96,111.33,61.69
Bangkok,2021-08-27 02:00:00,3.31,70.17,70.17,3337.86,102.04,55.52,45.6,27.4,89.0,1.8,9.03,1.14,0.0,2.06,65.31,70.75,99.58,44.22
Bangkok,2021-08-27 03:00:00,9.03,65.31,65.31,2990.72,90.6,69.92,41.54,28.1,89.0,1.8,13.59,0.07,0.0,2.84,67.07,92.05,90.33,34.29
Bangkok,2021-08-27 04:00:00,13.59,67.07,67.07,2830.51,87.74,89.11,42.56,28.7,85.0,1.8,9.66,0.0,0.0,2.26,63.96,110.6,78.3,28.45
Bangkok,2021-08-27 05:00:00,9.66,63.96,63.96,2803.8,87.74,91.85,44.08,29.3,81.0,1.8,1.14,0.0,0.0,1.5,70.75,111.33,61.99,23.12
Bangkok,2021-08-27 06:00:00,1.14,70.75,70.75,4058.84,91.55,82.94,44.08,26.2,94.0,1.8,0.07,0.0,0.0,0.79,92.05,99.58,48.33,25.08
Bangkok,2021-08-27 07:00:00,0.07,92.05,92.05,6195.07,97.28,73.34,40.03,29.7,78.0,1.8,0.0,0.0,0.0,0.19,110.6,90.33,50.66,33.12
Bangkok,2021-08-27 08:00:00,0.0,110.6,110.6,7370.0,94.41,67.86,34.45,29.5,79.0,3.7,0.0,0.0,0.0,0.01,111.33,78.3,62.39,38.4
Bangkok,2021-08-27 09:00:00,0.0,111.33,111.33,6835.94,81.06,58.26,30.15,25.6,98.0,9.4,0.0,0.0,0.0,0.0,99.58,61.99,73.83,40.54
Bangkok,2021-08-27 10:00:00,0.0,99.58,99.58,5554.2,68.67,47.3,28.12,28.9,82.0,3.7,0.0,0.0,0.0,0.0,90.33,48.33,85.34,41.55
Bangkok,2021-08-27 11:00:00,0.0,90.33,90.33,4486.08,62.94,39.41,27.11,28.4,84.0,1.8,0.0,0.0,0.0,0.0,78.3,50.66,101.08,42.87
Bangkok,2021-08-27 12:00:00,0.0,78.3,78.3,3738.4,57.7,34.62,25.33,26.2,97.0,0.0,0.0,0.0,0.02,0.0,61.99,62.39,130.86,43.24
Bangkok,2021-08-27 13:00:00,0.0,61.99,61.99,3124.24,51.98,31.19,22.8,27.4,89.0,1.8,0.0,0.0,0.38,0.0,48.33,73.83,91.71,40.67
Bangkok,2021-08-27 14:00:00,0.0,48.33,48.33,2376.56,44.35,28.1,19.76,27.0,90.0,0.0,0.0,0.0,1.01,0.0,50.66,85.34,86.56,38.14
Bangkok,2021-08-27 15:00:00,0.0,50.66,50.66,2216.34,31.47,23.99,11.65,26.8,94.0,0.0,0.0,0.0,2.08,0.0,62.39,101.08,88.49,40.55
Bangkok,2021-08-27 16:00:00,0.0,62.39,62.39,2403.26,26.94,20.39,11.15,26.5,95.0,0.0,0.0,0.02,0.64,0.0,73.83,130.86,79.83,45.18
Bangkok,2021-08-27 17:00:00,0.0,73.83,73.83,2563.48,29.8,19.02,15.2,26.3,95.0,0.0,0.0,0.38,0.91,0.0,85.34,91.71,61.69,48.02
Bangkok,2021-08-27 18:00:00,0.0,85.34,85.34,2830.51,34.81,17.99,19.76,24.7,98.0,0.0,0.0,1.01,2.06,0.0,101.08,86.56,44.22,48.4
Bangkok,2021-08-27 19:00:00,0.0,101.08,101.08,3417.97,37.19,17.48,19.51,25.9,97.0,0.0,0.02,2.08,2.84,0.0,130.86,88.49,34.29,50.8
Bangkok,2021-08-27 20:00:00,0.02,130.86,130.86,5180.36,47.21,21.59,23.31,25.7,97.0,0.0,0.38,0.64,2.26,0.02,91.71,79.83,28.45,60.46
Bangkok,2021-08-27 21:00:00,0.38,91.71,91.71,4165.65,81.06,34.96,41.54,25.1,97.0,0.0,1.01,0.91,1.5,0.37,86.56,61.69,23.12,59.39
Bangkok,2021-08-27 22:00:00,1.01,86.56,86.56,4325.87,87.74,42.16,41.04,24.9,98.0,0.0,2.08,2.06,0.79,1.0,88.49,44.22,25.08,57.41
Bangkok,2021-08-27 23:00:00,2.08,88.49,88.49,4325.87,98.23,56.21,45.6,25.0,99.0,0.0,0.64,2.84,0.19,2.35,79.83,34.29,33.12,59.0
Bangkok,2021-08-28 00:00:00,0.64,79.83,79.83,3685.0,99.18,62.38,48.64,25.2,98.0,0.0,0.91,2.26,0.01,3.8,61.69,28.45,38.4,45.78
Bangkok,2021-08-28 01:00:00,0.91,61.69,61.69,2937.32,84.88,52.09,42.05,26.2,94.0,0.0,2.06,1.5,0.0,3.17,44.22,23.12,40.54,40.57
Bangkok,2021-08-28 02:00:00,2.06,44.22,44.22,2243.04,64.85,47.3,32.42,27.2,89.0,0.0,2.84,0.79,0.0,3.93,34.29,25.08,41.55,36.61
Bangkok,2021-08-28 03:00:00,2.84,34.29,34.29,1842.5,53.41,46.61,27.87,28.3,81.0,0.0,2.26,0.19,0.0,4.38,28.45,33.12,42.87,36.21
Bangkok,2021-08-28 04:00:00,2.26,28.45,28.45,1628.88,47.68,41.81,25.59,28.9,78.0,1.8,1.5,0.01,0.0,2.64,23.12,38.4,43.24,37.86
Bangkok,2021-08-28 05:00:00,1.5,23.12,23.12,1428.6,41.01,34.96,22.29,29.4,76.0,1.8,0.79,0.0,0.0,0.97,25.08,40.54,40.67,36.76
Bangkok,2021-08-28 06:00:00,0.79,25.08,25.08,1668.93,44.35,34.27,23.05,26.8,94.0,5.4,0.19,0.0,0.0,0.64,33.12,41.55,38.14,39.22
Bangkok,2021-08-28 07:00:00,0.19,33.12,33.12,2216.34,53.88,39.07,25.59,29.7,76.0,3.7,0.01,0.0,0.0,0.22,38.4,42.87,40.55,45.68
Bangkok,2021-08-28 08:00:00,0.01,38.4,38.4,2376.56,56.27,41.81,24.57,29.5,77.0,3.7,0.0,0.0,0.0,0.01,40.54,43.24,45.18,49.16
Bangkok,2021-08-28 09:00:00,0.0,40.54,40.54,2323.15,53.41,40.1,21.79,28.7,85.0,3.6,0.0,0.0,0.0,0.0,41.55,40.67,48.02,48.49
Bangkok,2021-08-28 10:00:00,0.0,41.55,41.55,2216.34,49.11,37.01,19.51,28.4,85.0,1.8,0.0,0.0,0.0,0.0,42.87,38.14,48.4,47.76
Bangkok,2021-08-28 11:00:00,0.0,42.87,42.87,2136.23,46.73,34.96,18.49,28.0,87.0,1.8,0.0,0.0,0.0,0.0,43.24,40.55,50.8,47.01
Bangkok,2021-08-28 12:00:00,0.0,43.24,43.24,2136.23,43.39,33.59,16.97,27.8,86.0,0.0,0.0,0.0,0.02,0.0,40.67,45.18,60.46,46.24
Bangkok,2021-08-28 13:00:00,0.0,40.67,40.67,2082.82,38.15,31.53,14.57,27.4,89.0,0.0,0.0,0.0,0.37,0.0,38.14,48.02,59.39,41.54
Bangkok,2021-08-28 14:00:00,0.0,38.14,38.14,1869.2,35.29,28.45,13.55,27.0,90.0,0.0,0.0,0.0,1.0,0.0,40.55,48.4,57.41,38.68
Bangkok,2021-08-28 15:00:00,0.0,40.55,40.55,1789.09,34.81,26.39,13.43,25.2,96.0,0.0,0.0,0.0,2.35,0.0,45.18,50.8,59.0,42.12
Bangkok,2021-08-28 16:00:00,0.0,45.18,45.18,1789.09,34.33,24.33,13.17,25.2,97.0,0.0,0.0,0.02,3.8,0.0,48.02,60.46,45.78,50.52
Bangkok,2021-08-28 17:00:00,0.0,48.02,48.02,1762.39,32.9,22.62,13.17,25.2,97.0,0.0,0.0,0.37,3.17,0.0,48.4,59.39,40.57,64.69
Bangkok,2021-08-28 18:00:00,0.0,48.4,48.4,1762.39,31.95,21.42,13.3,25.3,98.0,0.0,0.0,1.0,3.93,0.0,50.8,57.41,36.61,85.82
Bangkok,2021-08-28 19:00:00,0.0,50.8,50.8,1922.61,34.81,21.94,14.44,25.2,98.0,0.0,0.02,2.35,4.38,0.0,60.46,59.0,36.21,107.56
Bangkok,2021-08-28 20:00:00,0.02,60.46,60.46,2616.88,44.82,26.05,18.49,25.2,98.0,0.0,0.37,3.8,2.64,0.0,59.39,45.78,37.86,132.23
Bangkok,2021-08-28 21:00:00,0.37,59.39,59.39,3070.83,57.22,32.22,24.57,24.8,98.0,0.0,1.0,3.17,0.97,0.01,57.41,40.57,36.76,138.7
Bangkok,2021-08-28 22:00:00,1.0,57.41,57.41,3284.45,61.99,35.99,27.36,25.4,98.0,0.0,2.35,3.93,0.64,0.04,59.0,36.61,39.22,143.81
Bangkok,2021-08-28 23:00:00,2.35,59.0,59.0,3231.05,71.53,44.55,33.44,25.4,98.0,0.0,3.8,4.38,0.22,0.09,45.78,36.21,45.68,168.91
Bangkok,2021-08-29 00:00:00,3.8,45.78,45.78,2323.15,64.85,54.15,32.93,24.7,97.0,0.0,3.17,2.64,0.01,0.14,40.57,37.86,49.16,212.2
Bangkok,2021-08-29 01:00:00,3.17,40.57,40.57,2056.12,61.04,54.15,31.67,26.4,94.0,0.0,3.93,0.97,0.0,0.21,36.61,36.76,48.49,241.35
Bangkok,2021-08-29 02:00:00,3.93,36.61,36.61,1895.9,56.74,52.78,29.64,27.4,89.0,0.0,4.38,0.64,0.0,0.37,36.21,39.22,47.76,223.18
Bangkok,2021-08-29 03:00:00,4.38,36.21,36.21,1842.5,56.74,54.15,29.39,28.6,75.0,3.6,2.64,0.22,0.0,0.54,37.86,45.68,47.01,199.93
Bangkok,2021-08-29 04:00:00,2.64,37.86,37.86,1922.61,60.56,52.78,30.65,29.1,74.0,3.7,0.97,0.01,0.0,0.56,36.76,49.16,46.24,181.63
Bangkok,2021-08-29 05:00:00,0.97,36.76,36.76,1976.01,59.61,45.24,29.89,29.7,72.0,3.7,0.64,0.0,0.0,0.56,39.22,48.49,41.54,166.2
Bangkok,2021-08-29 06:00:00,0.64,39.22,39.22,2243.04,62.94,42.16,31.67,30.6,67.0,5.4,0.22,0.0,0.0,0.36,45.68,47.76,38.68,163.02
Bangkok,2021-08-29 07:00:00,0.22,45.68,45.68,2696.99,69.62,42.84,34.45,30.1,73.0,3.7,0.01,0.0,0.0,0.08,49.16,47.01,42.12,169.81
Bangkok,2021-08-29 08:00:00,0.01,49.16,49.16,2830.51,70.57,40.44,33.44,29.9,75.0,3.7,0.0,0.0,0.0,0.0,48.49,46.24,50.52,178.58
Bangkok,2021-08-29 09:00:00,0.0,48.49,48.49,2643.59,64.85,37.01,31.67,31.4,65.0,5.4,0.0,0.0,0.0,0.0,47.76,41.54,64.69,179.03
Bangkok,2021-08-29 10:00:00,0.0,47.76,47.76,2403.26,59.61,33.93,29.89,30.3,70.0,3.7,0.0,0.0,0.0,0.0,47.01,38.68,85.82,197.26
Bangkok,2021-08-29 11:00:00,0.0,47.01,47.01,2216.34,56.27,31.19,27.87,29.3,75.0,1.8,0.0,0.0,0.0,0.0,46.24,42.12,107.56,235.78
Bangkok,2021-08-29 12:00:00,0.0,46.24,46.24,2189.64,50.07,29.13,22.29,29.2,76.0,0.0,0.0,0.0,0.0,0.0,41.54,50.52,132.23,255.97
Bangkok,2021-08-29 13:00:00,0.0,41.54,41.54,2109.53,40.53,26.73,16.47,27.8,84.0,0.0,0.0,0.0,0.01,0.0,38.68,64.69,138.7,239.68
Bangkok,2021-08-29 14:00:00,0.0,38.68,38.68,1949.31,38.15,24.68,16.21,27.4,86.0,0.0,0.0,0.0,0.04,0.0,42.12,85.82,143.81,218.86
Bangkok,2021-08-29 15:00:00,0.0,42.12,42.12,1922.61,43.87,23.99,18.49,28.2,79.0,0.0,0.0,0.0,0.09,0.0,50.52,107.56,168.91,176.21
Bangkok,2021-08-29 16:00:00,0.0,50.52,50.52,2056.12,55.79,25.02,23.56,27.9,81.0,0.0,0.0,0.0,0.14,0.0,64.69,132.23,212.2,153.76
Bangkok,2021-08-29 17:00:00,0.0,64.69,64.69,2403.26,77.25,27.42,34.96,27.5,84.0,0.0,0.0,0.01,0.21,0.0,85.82,138.7,241.35,137.99
Bangkok,2021-08-29 18:00:00,0.0,85.82,85.82,2990.72,108.72,31.53,56.24,28.3,86.0,0.0,0.0,0.04,0.37,0.0,107.56,143.81,223.18,129.79
Bangkok,2021-08-29 19:00:00,0.0,107.56,107.56,3631.59,131.61,34.27,70.93,26.9,88.0,0.0,0.0,0.09,0.54,0.0,132.23,168.91,199.93,128.98
Bangkok,2021-08-29 20:00:00,0.0,132.23,132.23,4646.3,150.68,37.7,83.09,26.6,89.0,0.0,0.01,0.14,0.56,0.0,138.7,212.2,181.63,140.1
Bangkok,2021-08-29 21:00:00,0.01,138.7,138.7,5393.98,154.5,39.76,80.05,27.4,85.0,0.0,0.04,0.21,0.56,0.01,143.81,241.35,166.2,156.14
Bangkok,2021-08-29 22:00:00,0.04,143.81,143.81,6034.85,164.03,41.81,80.05,26.2,92.0,0.0,0.09,0.37,0.36,0.02,168.91,223.18,163.02,173.01
Bangkok,2021-08-29 23:00:00,0.09,168.91,168.91,6942.75,198.36,47.3,97.28,26.1,92.0,0.0,0.14,0.54,0.08,0.03,212.2,199.93,169.81,185.02
Bangkok,2021-08-30 00:00:00,0.14,212.2,212.2,8865.36,204.09,51.41,89.17,27.8,87.0,0.0,0.21,0.56,0.0,0.06,241.35,181.63,178.58,127.99
Bangkok,2021-08-30 01:00:00,0.21,241.35,241.35,10467.53,185.01,55.52,68.9,27.2,86.0,0.0,0.37,0.56,0.0,0.2,223.18,166.2,179.03,101.73
Bangkok,2021-08-30 02:00:00,0.37,223.18,223.18,10467.53,165.94,65.12,60.29,28.3,81.0,1.8,0.54,0.36,0.0,0.33,199.93,163.02,197.26,105.85
Bangkok,2021-08-30 03:00:00,0.54,199.93,199.93,9719.85,156.4,78.83,60.29,30.3,74.0,0.0,0.56,0.08,0.0,0.25,181.63,169.81,235.78,131.11
Bangkok,2021-08-30 04:00:00,0.56,181.63,181.63,8972.17,146.87,86.37,58.77,30.9,71.0,1.8,0.56,0.0,0.0,0.11,166.2,178.58,255.97,166.31
Bangkok,2021-08-30 05:00:00,0.56,166.2,166.2,8010.86,158.31,95.96,68.9,31.6,67.0,1.8,0.36,0.0,0.0,0.03,163.02,179.03,239.68,188.24
Bangkok,2021-08-30 06:00:00,0.36,163.02,163.02,8117.68,148.77,97.33,66.88,33.2,63.0,5.4,0.08,0.0,0.0,0.0,169.81,197.26,218.86,213.9
Bangkok,2021-08-30 07:00:00,0.08,169.81,169.81,9826.66,117.3,86.37,46.61,31.8,66.0,3.7,0.0,0.0,0.0,0.0,178.58,235.78,176.21,244.8
Bangkok,2021-08-30 08:00:00,0.0,178.58,178.58,10787.96,100.14,78.14,37.49,31.5,67.0,1.8,0.0,0.0,0.0,0.0,179.03,255.97,153.76,264.89
Bangkok,2021-08-30 09:00:00,0.0,179.03,179.03,10253.91,83.92,71.29,31.92,32.0,63.0,5.4,0.0,0.0,0.0,0.0,197.26,239.68,137.99,264.2
Bangkok,2021-08-30 10:00:00,0.0,197.26,197.26,10253.91,77.25,61.01,31.67,31.0,71.0,1.8,0.0,0.0,0.0,0.0,235.78,218.86,129.79,235.45
Bangkok,2021-08-30 11:00:00,0.0,235.78,235.78,10787.96,78.2,52.78,33.95,30.1,75.0,1.8,0.0,0.0,0.0,0.0,255.97,176.21,128.98,192.63
Bangkok,2021-08-30 12:00:00,0.0,255.97,255.97,10787.96,75.34,47.3,33.44,29.3,73.0,0.0,0.0,0.0,0.0,0.0,239.68,153.76,140.1,153.03
Bangkok,2021-08-30 13:00:00,0.0,239.68,239.68,9826.66,67.71,44.55,28.63,28.8,81.0,0.0,0.0,0.0,0.01,0.0,218.86,137.99,156.14,145.18
Bangkok,2021-08-30 14:00:00,0.0,218.86,218.86,8544.92,67.71,43.87,29.39,28.4,84.0,0.0,0.0,0.0,0.02,0.0,176.21,129.79,173.01,176.1
Bangkok,2021-08-30 15:00:00,0.0,176.21,176.21,6248.47,78.2,47.3,38.0,28.3,77.0,0.0,0.0,0.0,0.03,0.0,153.76,128.98,185.02,255.49
Bangkok,2021-08-30 16:00:00,0.0,153.76,153.76,5020.14,65.8,43.87,30.15,28.0,79.0,0.0,0.0,0.0,0.06,0.0,137.99,140.1,127.99,324.08
Bangkok,2021-08-30 17:00:00,0.0,137.99,137.99,4219.06,58.17,40.78,26.6,27.7,83.0,0.0,0.0,0.01,0.2,0.0,129.79,156.14,101.73,364.53
Bangkok,2021-08-30 18:00:00,0.0,129.79,129.79,3738.4,55.79,38.39,26.35,28.6,84.0,0.0,0.0,0.02,0.33,0.0,128.98,173.01,105.85,365.61
Bangkok,2021-08-30 19:00:00,0.0,128.98,128.98,3738.4,58.17,37.01,28.63,27.3,87.0,0.0,0.0,0.03,0.25,0.0,140.1,185.02,131.11,331.71
Bangkok,2021-08-30 20:00:00,0.0,140.1,140.1,4486.08,67.71,37.7,35.47,27.1,88.0,0.0,0.01,0.06,0.11,0.0,156.14,127.99,166.31,290.74
Bangkok,2021-08-30 21:00:00,0.01,156.14,156.14,5661.01,96.32,47.98,50.66,27.6,87.0,0.0,0.02,0.2,0.03,0.05,173.01,101.73,188.24,265.38
Bangkok,2021-08-30 22:00:00,0.02,173.01,173.01,6729.13,116.35,54.84,56.74,27.5,88.0,0.0,0.03,0.33,0.0,0.09,185.02,105.85,213.9,250.07
Bangkok,2021-08-30 23:00:00,0.03,185.02,185.02,7049.56,141.14,61.01,68.9,27.3,89.0,0.0,0.06,0.25,0.0,0.08,127.99,131.11,244.8,300.29
Bangkok,2021-08-31 00:00:00,0.06,127.99,127.99,4913.33,119.21,59.63,59.78,27.8,84.0,0.0,0.2,0.11,0.0,0.08,101.73,166.31,264.89,294.58
Bangkok,2021-08-31 01:00:00,0.2,101.73,101.73,4058.84,110.63,59.63,58.26,28.1,85.0,0.0,0.33,0.03,0.0,0.09,105.85,188.24,264.2,265.13
Bangkok,2021-08-31 02:00:00,0.33,105.85,105.85,4165.65,122.07,64.43,64.85,28.9,82.0,0.0,0.25,0.0,0.0,0.09,131.11,213.9,235.45,285.81
Bangkok,2021-08-31 03:00:00,0.25,131.11,131.11,5661.01,143.05,70.6,68.9,29.0,75.0,5.4,0.11,0.0,0.0,0.07,166.31,244.8,192.63,310.13
Bangkok,2021-08-31 04:00:00,0.11,166.31,166.31,7904.05,164.03,81.57,66.88,29.9,72.0,5.5,0.03,0.0,0.0,0.04,188.24,264.89,153.03,321.83
Bangkok,2021-08-31 05:00:00,0.03,188.24,188.24,9292.6,169.75,105.56,59.28,30.7,69.0,3.7,0.0,0.0,0.0,0.02,213.9,264.2,145.18,316.05
Bangkok,2021-08-31 06:00:00,0.0,213.9,213.9,9613.04,150.68,132.98,49.65,32.0,66.0,5.4,0.0,0.0,0.0,0.01,244.8,235.45,176.1,336.29
Bangkok,2021-08-31 07:00:00,0.0,244.8,244.8,9826.66,137.33,165.88,44.58,31.3,68.0,3.7,0.0,0.0,0.0,0.0,264.89,192.63,255.49,396.11
Bangkok,2021-08-31 08:00:00,0.0,264.89,264.89,9399.41,141.14,183.7,47.62,31.1,69.0,1.8,0.0,0.0,0.0,0.0,264.2,153.03,324.08,457.48
Bangkok,2021-08-31 09:00:00,0.0,264.2,264.2,8224.49,137.33,178.22,47.62,29.0,83.0,3.6,0.0,0.0,0.0,0.0,235.45,145.18,364.53,507.49
Bangkok,2021-08-31 10:00:00,0.0,235.45,235.45,6942.75,121.12,148.06,43.06,30.2,74.0,1.8,0.0,0.0,0.0,0.0,192.63,176.1,365.61,523.82
Bangkok,2021-08-31 11:00:00,0.0,192.63,192.63,5821.23,114.44,112.41,42.56,29.4,78.0,1.8,0.0,0.0,0.0,0.0,153.03,255.49,331.71,489.38
Bangkok,2021-08-31 12:00:00,0.0,153.03,153.03,5073.55,110.63,82.94,44.08,29.2,83.0,0.0,0.0,0.0,0.0,0.0,145.18,324.08,290.74,359.44
Bangkok,2021-08-31 13:00:00,0.0,145.18,145.18,4966.74,118.26,70.6,49.14,28.1,84.0,0.0,0.0,0.0,0.05,0.0,176.1,364.53,265.38,312.27
Bangkok,2021-08-31 14:00:00,0.0,176.1,176.1,5554.2,139.24,76.08,57.25,27.8,86.0,0.0,0.0,0.0,0.09,0.0,255.49,365.61,250.07,317.66
Bangkok,2021-08-31 15:00:00,0.0,255.49,255.49,7156.37,125.89,90.48,45.09,26.5,89.0,5.4,0.0,0.0,0.08,0.0,324.08,331.71,300.29,338.43
Bangkok,2021-08-31 16:00:00,0.0,324.08,324.08,8224.49,100.14,89.11,35.97,26.4,90.0,3.7,0.0,0.0,0.08,0.0,364.53,290.74,294.58,365.5
Bangkok,2021-08-31 17:00:00,0.0,364.53,364.53,8651.73,93.46,84.31,39.52,26.3,92.0,1.8,0.0,0.05,0.09,0.0,365.61,265.38,265.13,392.11
Bangkok,2021-08-31 18:00:00,0.0,365.61,365.61,8544.92,90.6,75.4,43.06,24.8,98.0,0.0,0.0,0.09,0.09,0.0,331.71,250.07,285.81,394.67
Bangkok,2021-08-31 19:00:00,0.0,331.71,331.71,8010.86,81.06,63.75,37.49,26.3,92.0,1.8,0.0,0.08,0.07,0.0,290.74,300.29,310.13,381.32
Bangkok,2021-08-31 20:00:00,0.0,290.74,290.74,7690.43,81.06,56.21,38.51,26.3,92.0,0.0,0.05,0.08,0.04,0.04,265.38,294.58,321.83,370.06
Bangkok,2021-08-31 21:00:00,0.05,265.38,265.38,6835.94,135.42,75.4,71.94,24.5,97.0,0.0,0.09,0.09,0.02,0.58,250.07,265.13,316.05,336.74
Bangkok,2021-08-31 22:00:00,0.09,250.07,250.07,7049.56,152.59,71.97,77.01,25.1,98.0,0.0,0.08,0.09,0.01,1.57,300.29,285.81,336.29,320.24
Bangkok,2021-08-31 23:00:00,0.08,300.29,300.29,8865.36,207.9,80.88,105.38,25.3,98.0,0.0,0.08,0.07,0.0,2.77,294.58,310.13,396.11,365.23
Bangkok,2021-09-01 00:00:00,0.08,294.58,294.58,8438.11,202.18,90.48,99.3,25.4,96.0,1.8,0.09,0.04,0.0,2.03,265.13,321.83,457.48,240.41
Bangkok,2021-09-01 01:00:00,0.09,265.13,265.13,7797.24,190.74,91.85,92.21,26.7,91.0,0.0,0.09,0.02,0.0,1.86,285.81,316.05,507.49,170.54
Bangkok,2021-09-01 02:00:00,0.09,285.81,285.81,8438.11,205.99,98.71,98.29,27.9,85.0,1.8,0.07,0.01,0.0,1.11,310.13,336.29,523.82,151.37
Bangkok,2021-09-01 03:00:00,0.07,310.13,310.13,9185.79,221.25,109.67,98.29,28.5,81.0,1.8,0.04,0.0,0.0,0.54,321.83,396.11,489.38,125.7
Bangkok,2021-09-01 04:00:00,0.04,321.83,321.83,9399.41,223.16,127.49,92.21,29.4,77.0,1.8,0.02,0.0,0.0,0.35,316.05,457.48,359.44,109.26
Bangkok,2021-09-01 05:00:00,0.02,316.05,316.05,8972.17,205.99,161.77,80.05,30.3,73.0,1.8,0.01,0.0,0.0,0.2,336.29,507.49,312.27,90.08
Bangkok,2021-09-01 06:00:00,0.01,336.29,336.29,10574.34,156.4,172.73,49.65,32.0,67.0,3.6,0.0,0.0,0.0,0.09,396.11,523.82,317.66,74.36
Bangkok,2021-09-01 07:00:00,0.0,396.11,396.11,14526.37,127.79,178.22,36.48,31.0,71.0,1.8,0.0,0.0,0.0,0.02,457.48,489.38,338.43,75.54
Bangkok,2021-09-01 08:00:00,0.0,457.48,457.48,16235.35,118.26,191.93,36.48,30.7,72.0,1.8,0.0,0.0,0.0,0.0,507.49,359.44,365.5,80.86
Bangkok,2021-09-01 09:00:00,0.0,507.49,507.49,16448.97,115.4,202.89,40.03,30.5,78.0,5.4,0.0,0.0,0.0,0.0,523.82,312.27,392.11,93.13
Bangkok,2021-09-01 10:00:00,0.0,523.82,523.82,15594.48,115.4,200.15,39.52,29.8,77.0,1.8,0.0,0.0,0.0,0.0,489.38,317.66,394.67,113.27
Bangkok,2021-09-01 11:00:00,0.0,489.38,489.38,13244.63,127.79,191.93,42.05,29.1,81.0,1.8,0.0,0.0,0.0,0.0,359.44,338.43,381.32,134.63
Bangkok,2021-09-01 12:00:00,0.0,359.44,359.44,8865.36,160.22,194.67,60.8,28.0,91.0,3.6,0.0,0.0,0.04,0.0,312.27,365.5,370.06,148.73
Bangkok,2021-09-01 13:00:00,0.0,312.27,312.27,7690.43,162.13,183.7,63.84,28.1,86.0,1.8,0.0,0.0,0.58,0.0,317.66,392.11,336.74,147.92
Bangkok,2021-09-01 14:00:00,0.0,317.66,317.66,7690.43,173.57,180.96,68.9,27.6,88.0,0.0,0.0,0.0,1.57,0.0,338.43,394.67,320.24,140.05
Bangkok,2021-09-01 15:00:00,0.0,338.43,338.43,8117.68,192.64,180.96,76.0,26.4,95.0,0.0,0.0,0.0,2.77,0.0,365.5,381.32,365.23,139.85
Bangkok,2021-09-01 16:00:00,0.0,365.5,365.5,8438.11,207.9,191.93,81.06,26.3,95.0,0.0,0.0,0.04,2.03,0.0,392.11,370.06,240.41,148.39
Bangkok,2021-09-01 17:00:00,0.0,392.11,392.11,8758.55,213.62,208.38,80.05,26.2,95.0,0.0,0.0,0.58,1.86,0.0,394.67,336.74,170.54,151.42
Bangkok,2021-09-01 18:00:00,0.0,394.67,394.67,8438.11,202.18,211.12,78.02,26.0,94.0,0.0,0.0,1.57,1.11,0.0,381.32,320.24,151.37,151.4
Bangkok,2021-09-01 19:00:00,0.0,381.32,381.32,8224.49,198.36,194.67,83.09,26.0,95.0,0.0,0.04,2.77,0.54,0.0,370.06,365.23,125.7,158.7
Bangkok,2021-09-01 20:00:00,0.04,370.06,370.06,8651.73,209.81,175.48,95.25,25.9,96.0,0.0,0.58,2.03,0.35,0.02,336.74,240.41,109.26,175.22
Bangkok,2021-09-01 21:00:00,0.58,336.74,336.74,8972.17,209.81,159.03,96.26,25.4,95.0,0.0,1.57,1.86,0.2,0.16,320.24,170.54,90.08,165.98
